user_id,posted,item_id,helpful,recommend,sentiment_analysis,sentiment_label
76561198084066458,"Posted March 2, 2014.",231330,No ratings yet,True,0.0,1
ae0nplux,Posted May 6.,311690,7 of 15 people (47%) found this review helpful,False,0.4727,2
aeonz,Posted April 16.,242050,No ratings yet,True,0.6249,2
agret,Posted April 8.,250600,No ratings yet,True,0.7269,2
76561198023478539,Posted March 3.,322500,0 of 2 people (0%) found this review helpful,True,0.6486,2
ajar1000,"Posted October 3, 2011.",620,1 of 1 people (100%) found this review helpful,True,0.0,1
AkkarinDarkmoor,"Posted March 13, 2015.",255710,No ratings yet,True,0.9829,2
Akula_941,"Posted October 19, 2014.",231430,12 of 21 people (57%) found this review helpful,False,0.0,1
akwaterman,"Posted May 28, 2014.",107410,No ratings yet,True,0.9625,2
Alcestcik,"Posted July 8, 2014.",550,1 of 1 people (100%) found this review helpful,True,0.0,1
76561198089093825,"Posted September 30, 2014.",218620,No ratings yet,True,0.5106,2
76561198012716020,"Posted December 6, 2013.",17500,1 of 2 people (50%) found this review helpful,True,0.5719,2
76561198018589800,"Posted September 27, 2015.",323470,No ratings yet,True,0.9861,2
thealleyways,"Posted November 23, 2014.",236090,No ratings yet,True,-0.4404,0
altoryu,"Posted March 10, 2015.",239140,No ratings yet,True,0.9581,2
76561198027553251,"Posted March 29, 2014.",203140,No ratings yet,True,0.6369,2
TwoPixel,"Posted August 22, 2014.",730,1 of 1 people (100%) found this review helpful,True,0.5994,2
76561198095238263,"Posted February 22, 2014.",730,No ratings yet,True,0.4404,2
76561198060027840,Posted March 30.,252490,No ratings yet,False,0.0,1
amr_,"Posted February 4, 2015.",227940,3 of 7 people (43%) found this review helpful,True,0.7269,2
goryshark,Posted April 1.,49520,No ratings yet,True,0.0,1
thedevilinsidebr,"Posted November 25, 2013.",224260,No ratings yet,True,0.0,1
76561198108034200,Posted January 2.,356670,No ratings yet,True,-0.5423,0
dankafiinet,"Posted November 20, 2014.",236390,No ratings yet,True,0.6369,2
76561198083939925,"Posted September 20, 2014.",440,No ratings yet,True,0.0,1
76561198021851822,"Posted November 1, 2014.",274980,No ratings yet,True,0.9747,2
76561198064442424,"Posted September 23, 2014.",236450,No ratings yet,True,0.763,2
angelo_,"Posted October 6, 2014.",12110,1 of 1 people (100%) found this review helpful,True,0.0,1
cadeinminecraft,"Posted January 24, 2014.",220,1 of 2 people (50%) found this review helpful,True,0.25,2
76561198074323268,"Posted June 17, 2014.",209000,No ratings yet,True,0.0,1
portal_2_3,"Posted June 14, 2015.",357400,34 of 83 people (41%) found this review helpful,True,0.4588,2
fukum008,"Posted May 30, 2015.",4000,No ratings yet,True,-0.4588,0
Anywher,"Posted December 20, 2015.",261570,No ratings yet,True,0.9493,2
EGGSaus,"Posted June 30, 2015.",49520,No ratings yet,True,0.8934,2
jtrkyr,"Posted February 17, 2014.",570,3 of 4 people (75%) found this review helpful,True,0.0,1
76561198083104626,Posted May 10.,247730,No ratings yet,False,0.0,1
76561198098998419,"Posted February 23, 2014.",104900,No ratings yet,True,0.0,1
76561198092013490,"Posted December 23, 2015.",339800,No ratings yet,True,0.0,1
ArchyRival,Posted May 10.,242760,0 of 5 people (0%) found this review helpful,False,-0.4939,0
leafthehusky,"Posted March 12, 2014.",570,No ratings yet,True,0.0,1
76561198040257934,Posted March 31.,292030,5 of 6 people (83%) found this review helpful,True,0.9169,2
luketowers,"Posted June 24, 2014.",212480,No ratings yet,True,0.9432,2
QuorthonValhalla1,"Posted November 1, 2012.",17500,No ratings yet,True,0.0,1
SovietLobster,Posted March 1.,4000,2 of 3 people (67%) found this review helpful,True,-0.9679,0
artista69,"Posted July 16, 2015.",260230,No ratings yet,True,0.3724,2
Dragonzarefriendly,"Posted May 27, 2014.",570,No ratings yet,True,0.7902,2
09879655452567,Posted June 23.,346110,0 of 1 people (0%) found this review helpful,True,0.6908,2
76561198097034946,"Posted December 3, 2015.",221910,No ratings yet,True,0.9819,2
OfficialBread,Posted February 22.,105600,No ratings yet,True,-0.2732,0
kydmar,"Posted June 5, 2015.",49520,No ratings yet,True,0.0,1
ostrichcsgo,"Posted December 18, 2014.",322920,No ratings yet,True,-0.8316,0
hemcom,Posted June 3.,232090,1 of 1 people (100%) found this review helpful,True,0.0,1
76561198058912511,"Posted November 29, 2013.",218620,3 of 8 people (38%) found this review helpful,True,0.0,1
76561198101976562,Posted September 17.,337000,No ratings yet,True,0.7184,2
Strikeria,"Posted February 15, 2015.",4000,2 of 2 people (100%) found this review helpful,True,0.0,1
richbags12,Posted February 22.,248530,No ratings yet,True,0.9661,2
76561198058168124,Posted January 3.,105450,No ratings yet,True,0.955,2
AutoKills,"Posted March 3, 2014.",218620,No ratings yet,False,0.9541,2
AvatarICEMAN,"Posted November 20, 2015.",109600,1 of 3 people (33%) found this review helpful,True,0.5859,2
mittyt108,"Posted January 19, 2015.",220,5 of 8 people (63%) found this review helpful,True,-0.886,0
76561198066488158,"Posted December 21, 2012.",440,No ratings yet,True,0.0,1
random-idiot,"Posted February 17, 2012.",105600,No ratings yet,True,0.0,1
76561198070497067,Posted April 22.,340050,0 of 1 people (0%) found this review helpful,True,0.4201,2
Awesomeman204,"Posted August 29, 2015.",48700,No ratings yet,True,-0.128,0
AwsomeZ10,"Posted June 12, 2015.",220200,0 of 1 people (0%) found this review helpful,True,0.9552,2
76561198094656207,"Posted March 10, 2014.",440,0 of 2 people (0%) found this review helpful,True,0.5106,2
76561198072940782,Posted May 13.,233130,No ratings yet,True,0.0,1
CatwaffleZ,"Posted June 18, 2014.",242760,No ratings yet,False,0.5798,2
Azzamacazza,"Posted June 20, 2013.",204300,No ratings yet,True,0.4215,2
Azzanation,"Posted February 9, 2014.",250400,No ratings yet,True,0.7269,2
76561198038148907,"Posted April 15, 2015.",206420,No ratings yet,True,0.872,2
Ahnoobs,"Posted June 22, 2014.",224460,No ratings yet,True,0.0,1
stopreadingthisthing,"Posted October 11, 2014.",113200,No ratings yet,True,0.3612,2
GoatboyHicks,"Posted May 1, 2015.",321040,No ratings yet,True,0.3612,2
76561198059808061,Posted May 14.,292030,No ratings yet,True,0.6249,2
NewandImprovedDashie,"Posted September 23, 2015.",22300,No ratings yet,True,0.6369,2
badassadmin,Posted June 19.,468560,3 of 7 people (43%) found this review helpful,True,-0.7738,0
dragacane,"Posted January 24, 2015.",264380,No ratings yet,True,0.5106,2
badminton,Posted March 11.,254200,2 of 3 people (67%) found this review helpful,True,0.7655,2
Baileaf,Posted May 22.,292030,1 of 1 people (100%) found this review helpful,True,0.8008,2
131312,"Posted January 19, 2014.",241540,1 of 1 people (100%) found this review helpful,True,0.0,1
76561198065661382,"Posted July 6, 2015.",200260,1 of 2 people (50%) found this review helpful,True,0.9984,2
antongarciabitw,"Posted September 18, 2013.",226320,No ratings yet,True,0.9985,2
nanakao,"Posted December 25, 2013.",440,1 of 1 people (100%) found this review helpful,True,0.0,1
skydive1111,Posted July 4.,459820,2 of 3 people (67%) found this review helpful,True,0.0,1
76561198041992179,"Posted February 27, 2015.",211820,No ratings yet,False,-0.812,0
Fagola69,"Posted May 3, 2014.",221100,1 of 1 people (100%) found this review helpful,True,0.6808,2
baranaka,"Posted December 14, 2015.",311210,3 of 4 people (75%) found this review helpful,True,0.7906,2
76561197969727244,Posted February 27.,221680,No ratings yet,True,0.9419,2
craggyteeth,"Posted September 30, 2014.",218680,2 of 3 people (67%) found this review helpful,True,0.2023,2
BZ4LIFE,Posted June 6.,221100,2 of 5 people (40%) found this review helpful,False,0.0258,1
Bawst,"Posted January 2, 2012.",105600,No ratings yet,True,0.0,1
76561198192790182,Posted February 24.,304930,No ratings yet,True,0.7003,2
76561198267779591,Posted January 24.,730,1 of 2 people (50%) found this review helpful,True,-0.5719,0
76561198128670473,"Posted July 26, 2014.",730,0 of 1 people (0%) found this review helpful,True,0.8442,2
l33t_llama,"Posted November 26, 2014.",238460,No ratings yet,True,0.8779,2
Zanscape,"Posted July 7, 2015.",346110,2 of 3 people (67%) found this review helpful,True,0.9953,2
OG1,"Posted May 16, 2015.",33930,0 of 1 people (0%) found this review helpful,True,0.4822,2
Automatonic_Cabbage,"Posted September 30, 2014.",224280,No ratings yet,True,0.8126,2
76561198081756988,"Posted July 13, 2013.",107410,No ratings yet,True,0.0,1
myteddybernie,"Posted November 10, 2015.",204180,1 of 1 people (100%) found this review helpful,True,0.0,1
artynox,"Posted July 21, 2014.",265630,No ratings yet,False,0.0,1
76561198027517385,"Posted January 3, 2015.",211420,No ratings yet,True,0.8668,2
sasgat,"Posted August 17, 2013.",91700,No ratings yet,True,0.0,1
76561197979046612,Posted April 8.,2270,No ratings yet,True,0.8885,2
bryceblacktop,"Posted September 25, 2014.",221100,No ratings yet,True,0.8193,2
micsisthebest,"Posted April 25, 2015.",232090,2 of 3 people (67%) found this review helpful,True,0.0,1
76561198030021498,"Posted July 17, 2015.",369060,5 of 11 people (45%) found this review helpful,True,0.9584,2
unsuallyusualdream,"Posted December 26, 2014.",219640,1 of 1 people (100%) found this review helpful,True,-0.3612,0
birdpleb,"Posted August 30, 2014.",207170,No ratings yet,True,-0.0516,1
DemonPieOfTheNight,"Posted December 27, 2011.",400,No ratings yet,True,0.0,1
bizarrues,"Posted July 8, 2014.",212160,No ratings yet,True,0.0,1
b1gb007yb17ch3s,"Posted May 24, 2013.",223710,No ratings yet,True,-0.1779,0
myles101,"Posted July 13, 2015.",282800,No ratings yet,True,-0.3182,0
Black_Dawn,"Posted October 28, 2015.",237110,5 of 12 people (42%) found this review helpful,False,0.3612,2
76561198022975113,"Posted December 31, 2012.",72850,No ratings yet,True,0.975,2
76561198071264983,"Posted April 20, 2014.",570,No ratings yet,True,-0.5423,0
76561198060012371,"Posted May 15, 2014.",209080,No ratings yet,True,0.7845,2
akopinoy,"Posted October 23, 2014.",65980,No ratings yet,False,0.5106,2
BlazingDawn,"Posted December 25, 2014.",105600,No ratings yet,True,0.0,1
kyswithbleach,"Posted November 5, 2014.",218230,No ratings yet,True,0.0,1
Blakethesex,"Posted March 27, 2015.",291650,No ratings yet,True,0.0,1
Killerbadboys,"Posted August 31, 2014.",227940,0 of 1 people (0%) found this review helpful,True,0.9325,2
76561198080399577,"Posted October 11, 2014.",227220,0 of 5 people (0%) found this review helpful,True,0.0,1
Day_Walker_Night_Stalker2,"Posted April 23, 2014.",200510,No ratings yet,True,0.9559,2
Sheelenumber1,Posted March 23.,437220,No ratings yet,False,0.9532,2
bluemuppet,"Posted August 3, 2014.",259600,4 of 5 people (80%) found this review helpful,True,0.886,2
76561197994101386,"Posted June 29, 2015.",251570,1 of 4 people (25%) found this review helpful,False,0.0,1
Hw__aN,"Posted August 20, 2013.",61100,No ratings yet,True,-0.4767,0
Boahwaji,"Posted December 27, 2013.",209080,No ratings yet,True,0.8518,2
bosstrann,"Posted July 20, 2015.",363970,No ratings yet,True,0.7184,2
bobbyjones12,"Posted August 5, 2015.",286080,No ratings yet,True,0.4939,2
Bobyzola,"Posted November 9, 2015.",298110,No ratings yet,True,-0.9697,0
Bogus88,"Posted May 20, 2014.",237930,0 of 1 people (0%) found this review helpful,True,0.8507,2
2spooky,Posted March 20.,365590,0 of 2 people (0%) found this review helpful,False,-0.7003,0
theboodge,"Posted June 27, 2014.",243470,No ratings yet,True,0.0,1
GalaxyExcalibur,Posted May 13.,107410,1 of 4 people (25%) found this review helpful,True,0.4404,2
CaridoidCombatClaw,"Posted July 11, 2011.",15710,No ratings yet,True,0.9201,2
jiggggulypuff,"Posted December 28, 2013.",570,No ratings yet,False,0.1779,2
booveniscool,"Posted May 29, 2015.",233270,No ratings yet,True,-0.0798,1
76561198054743531,"Posted December 18, 2014.",218230,No ratings yet,True,0.854,2
76561198072103064,Posted January 1.,32330,5 of 6 people (83%) found this review helpful,True,0.8853,2
McGanja69,"Posted June 17, 2015.",204450,No ratings yet,True,-0.6417,0
dumbassscout2005,"Posted September 6, 2014.",4000,No ratings yet,False,0.0,1
BovJohn,"Posted January 28, 2014.",440,No ratings yet,True,0.0,1
MonsOlympus,"Posted October 9, 2013.",207610,No ratings yet,True,0.9382,2
pabloagecrash,"Posted December 18, 2014.",224480,No ratings yet,True,0.25,2
76561198097769867,"Posted February 16, 2014.",209870,No ratings yet,False,0.6358,2
Bowmore,"Posted December 27, 2011.",18700,0 of 3 people (0%) found this review helpful,False,-0.6662,0
SeLtecK,"Posted December 29, 2014.",211400,No ratings yet,True,0.0,1
76561198088890688,"Posted February 25, 2014.",208090,No ratings yet,True,0.6249,2
76561198028640914,"Posted January 10, 2014.",252490,No ratings yet,True,0.0,1
76561198089527527,"Posted September 15, 2015.",550,No ratings yet,True,0.0,1
76561198033945314,"Posted February 13, 2015.",250900,No ratings yet,True,0.5106,2
brilliantbrenny,"Posted November 24, 2014.",238960,1 of 2 people (50%) found this review helpful,True,0.6705,2
imacatseeulr,"Posted May 10, 2015.",230050,1 of 1 people (100%) found this review helpful,True,0.3182,2
76561198085327867,"Posted July 9, 2014.",304930,No ratings yet,True,0.7356,2
negrosarcastico,"Posted November 1, 2015.",304050,No ratings yet,True,0.0,1
dedwick,"Posted December 20, 2013.",440,No ratings yet,True,0.5106,2
76561198175551711,Posted June 26.,280790,No ratings yet,True,0.872,2
76561198053619760,"Posted January 27, 2015.",40330,2 of 2 people (100%) found this review helpful,True,0.0,1
66083299,"Posted October 6, 2011.",440,No ratings yet,True,0.0,1
76561198088397505,"Posted May 1, 2015.",6060,No ratings yet,True,-0.6131,0
BruteTartarus66,Posted January 21.,316660,No ratings yet,False,0.7964,2
BlockStabFatality,"Posted June 11, 2015.",329950,21 of 48 people (44%) found this review helpful,True,-0.2732,0
76561198081891604,"Posted September 27, 2015.",241540,No ratings yet,False,0.0,1
buggy00,"Posted April 13, 2015.",271590,1 of 1 people (100%) found this review helpful,True,0.8981,2
dogapp,"Posted July 23, 2014.",218620,4 of 5 people (80%) found this review helpful,True,0.0,1
brutusthebumble,"Posted November 29, 2015.",214560,No ratings yet,True,0.8126,2
76561198067425198,"Posted September 6, 2015.",243470,0 of 4 people (0%) found this review helpful,False,-0.7851,0
ButteryTyrant,"Posted December 20, 2014.",243870,0 of 2 people (0%) found this review helpful,True,0.25,2
buzdbumblebee,"Posted December 22, 2014.",620,No ratings yet,True,0.3612,2
76561198122930698,"Posted May 31, 2015.",284160,No ratings yet,True,-0.4404,0
c0nt4g10n,"Posted June 25, 2015.",730,No ratings yet,True,0.0,1
Gaaaaary,"Posted October 15, 2015.",218620,0 of 2 people (0%) found this review helpful,True,0.9735,2
caaake,"Posted November 27, 2013.",4000,No ratings yet,True,0.8126,2
cactuswaifu,"Posted July 9, 2014.",216150,4 of 7 people (57%) found this review helpful,True,-0.2584,0
15934,"Posted March 5, 2014.",270210,No ratings yet,True,0.7717,2
76561198076481365,"Posted September 26, 2015.",108600,2 of 3 people (67%) found this review helpful,True,0.5859,2
Caliace,"Posted January 16, 2015.",91310,No ratings yet,True,-0.25,0
TheLandOfTheCalTheSpy,"Posted August 28, 2014.",440,No ratings yet,True,0.9488,2
76561198033131355,"Posted July 11, 2014.",102500,No ratings yet,True,0.9678,2
76561198074621665,"Posted December 15, 2014.",322330,No ratings yet,True,0.0,1
canepa98,"Posted September 24, 2015.",222880,No ratings yet,True,0.0,1
Shihad,"Posted March 13, 2014.",250600,No ratings yet,True,0.9493,2
Ratchet719,"Posted February 11, 2014.",22000,No ratings yet,True,0.4927,2
CaptainAwesomeSK,"Posted April 8, 2014.",218680,No ratings yet,True,0.5106,2
76561198081534878,"Posted February 7, 2014.",47410,No ratings yet,False,-0.5719,0
od3d,"Posted November 9, 2014.",200900,No ratings yet,True,0.0,1
BillyDatKid,"Posted January 25, 2014.",107410,No ratings yet,True,-0.0258,1
grutten,"Posted June 27, 2014.",225080,No ratings yet,True,0.9403,2
matrix12384,"Posted May 17, 2014.",218680,No ratings yet,True,0.9114,2
Castor_E,"Posted February 15, 2015.",230410,1 of 1 people (100%) found this review helpful,True,-0.022,1
cato_,"Posted March 1, 2014.",43110,2 of 3 people (67%) found this review helpful,True,0.7056,2
LegendTom,"Posted July 23, 2015.",208650,0 of 1 people (0%) found this review helpful,False,0.4276,2
76561198033432863,Posted August 31.,490650,3 of 7 people (43%) found this review helpful,False,-0.9888,0
ceige,"Posted July 8, 2012.",34330,No ratings yet,True,0.3612,2
darkayon,"Posted November 24, 2015.",286100,No ratings yet,True,0.6976,2
